       DATE         INCIDENT  LEVEL     RULE     IP            REQUEST 
24/Nov/25 13:51:32  #1620919  INFO         -  149.34.252.9     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/#comment-138] - coffeecrawlers.com 

24/Nov/25 14:53:55  #4629925  CRITICAL     -  52.191.198.92    POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

24/Nov/25 14:53:56  #7881980  CRITICAL     -  52.191.198.92    POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

24/Nov/25 17:34:05  #6386677  MEDIUM     531  149.50.97.228    HEAD /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; WARC-Grabber-LiveCheck/1.0)] - coffeecrawlers.com 

25/Nov/25 04:54:23  #6757066  INFO         -  118.235.93.68    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%EB%A7%9D-%EA%B5%AC%EC%A1%B0%EC%99%80-%ED%97%88%EB%B8%8C-%EB%B0%8F-%EC%8A%A4%EC%9C%84%EC%B9%98/] - coffeecrawlers.com 

25/Nov/25 04:54:24  #3430661  INFO         -  118.235.93.68    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%EB%A7%9D-%EA%B5%AC%EC%A1%B0%EC%99%80-%ED%97%88%EB%B8%8C-%EB%B0%8F-%EC%8A%A4%EC%9C%84%EC%B9%98/] - coffeecrawlers.com 

25/Nov/25 04:54:48  #8437643  INFO         -  118.235.93.68    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%EB%A7%9D-%EA%B5%AC%EC%A1%B0%EC%99%80-%ED%97%88%EB%B8%8C-%EB%B0%8F-%EC%8A%A4%EC%9C%84%EC%B9%98/] - coffeecrawlers.com 

26/Nov/25 21:27:33  #6019314  CRITICAL     -  172.191.37.184   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

26/Nov/25 21:27:37  #7556973  CRITICAL     -  172.191.37.184   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

27/Nov/25 10:23:35  #6617013  INFO         -  47.64.115.164    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98/] - coffeecrawlers.com 

27/Nov/25 10:23:44  #2045329  INFO         -  47.64.115.164    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98/] - coffeecrawlers.com 

27/Nov/25 10:23:44  #3411981  INFO         -  47.64.115.164    GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98/] - coffeecrawlers.com 

28/Nov/25 19:40:42  #3132687  INFO         -  203.17.245.211   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/#comment-2] - coffeecrawlers.com 

28/Nov/25 19:40:45  #6345709  INFO         -  203.17.245.211   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

28/Nov/25 19:40:47  #1777839  INFO         -  203.17.245.211   POST /wp-comments-post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/] - coffeecrawlers.com 

28/Nov/25 19:40:49  #4965008  INFO         -  203.17.245.211   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5/#comment-166] - coffeecrawlers.com 

29/Nov/25 18:17:14  #5527454  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-wan%ec%9c%bc%eb%a1%9c%ec%9d%98-%ed%99%95%ec%9e%a5] - coffeecrawlers.com 

29/Nov/25 18:17:15  #7667587  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%eb%a7%9d-%ea%b5%ac%ec%a1%b0%ec%99%80-%ed%97%88%eb%b8%8c-%eb%b0%8f-%ec%8a%a4%ec%9c%84%ec%b9%98] - coffeecrawlers.com 

29/Nov/25 18:17:16  #4380333  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95] - coffeecrawlers.com 

29/Nov/25 18:18:20  #5534308  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94] - coffeecrawlers.com 

29/Nov/25 18:18:22  #7903759  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95] - coffeecrawlers.com 

29/Nov/25 18:19:24  #7780826  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0] - coffeecrawlers.com 

29/Nov/25 18:19:24  #1094471  INFO         -  216.73.216.174   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-4-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95] - coffeecrawlers.com 

29/Nov/25 20:51:06  #5345159  CRITICAL     -  4.241.208.113    POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

29/Nov/25 20:51:07  #5066926  CRITICAL     -  4.241.208.113    POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

30/Nov/25 08:37:06  #5242609  INFO         -  219.240.233.21   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-3-%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%8B%9C%EB%AE%AC%EB%A0%88%EC%9D%B4%EC%85%98/] - coffeecrawlers.com 

01/Oct/25 00:00:47  #8877385  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

01/Oct/25 00:01:43  #4498416  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

01/Oct/25 02:55:55  #5441306  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

01/Oct/25 03:57:51  #3313362  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

01/Oct/25 04:38:06  #3295208  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

01/Oct/25 05:16:15  #3405807  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

01/Oct/25 05:17:34  #2303571  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

01/Oct/25 13:44:24  #5936728  INFO         -  61.83.227.119    GET /wp-admin/post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0/] - coffeecrawlers.com 

01/Oct/25 23:44:44  #2226235  INFO         -  77.36.126.139    GET /index.php - Sanitising user input - [HTTP_USER_AGENT: "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36"] - coffeecrawlers.com 

02/Oct/25 08:25:50  #8769181  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-1-%ec%9d%b8%ed%84%b0%eb%84%a4%ed%8a%b8%ec%9b%8c%ed%82%b9-%eb%b0%8f-%ec%9d%b8%ed%84%b0%eb%84%b7/] - coffeecrawlers.com 

02/Oct/25 08:33:33  #6451043  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

02/Oct/25 09:33:45  #2362276  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

02/Oct/25 12:46:10  #8004478  INFO         -  61.83.227.119    GET /wp-admin/post.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-3-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%ec%88%a0%ec%9d%98-%eb%b0%9c%ec%a0%84/] - coffeecrawlers.com 

04/Oct/25 17:07:15  #4853480  MEDIUM     531  34.90.220.251    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Scrapy/2.13.3 (+https://scrapy.org)] - www.coffeecrawlers.com 

06/Oct/25 17:21:14  #5019252  INFO         -  43.156.168.214   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

06/Oct/25 18:54:34  #1443292  CRITICAL     -  84.54.33.23      POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

06/Oct/25 18:54:39  #3492264  CRITICAL     -  84.54.33.23      POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

06/Oct/25 21:32:16  #7146638  HIGH       310  185.177.72.95    GET /wp-config.php - Access to a configuration file - [SERVER:SCRIPT_NAME = /wp-config.php] - coffeecrawlers.com 

09/Oct/25 18:39:30  #5422984  MEDIUM     531  52.17.204.116    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - www.coffeecrawlers.com 

09/Oct/25 23:59:29  #1759898  CRITICAL     -  172.207.123.72   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

09/Oct/25 23:59:31  #5664917  CRITICAL     -  172.207.123.72   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

10/Oct/25 11:00:17  #2449537  INFO         -  61.83.227.119    GET /wp-admin/index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0/] - coffeecrawlers.com 

10/Oct/25 14:48:22  #2382063  INFO         -  223.29.151.133   GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

10/Oct/25 19:43:23  #3723173  CRITICAL     -  172.207.123.72   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

10/Oct/25 19:43:25  #6252816  CRITICAL     -  172.207.123.72   POST /index.php - BASE64-encoded injection - [POST:l = ZXJyb3JfcmVwb3J0aW5nKDApOyBlY2hvIHBocF91bmFtZSgpLiI8YnI+Ii5nZXRjd2QoKS4iPGJyPiI7IGlmKCRfR0VUWydGb3gnXSA9PSAnZDN3TDcnKXskc2F3MSA9ICRfRklMRVNbJ2ZpbGUnXVsndG1wX25hbWUnXTskc2F3MiA9ICRfRklMRVNbJ2Z...] - coffeecrawlers.com 

11/Oct/25 04:36:21  #8721909  INFO         -  23.105.151.243   GET /index.php - Sanitising user input - [HTTP_USER_AGENT: "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"] - coffeecrawlers.com 

11/Oct/25 07:39:30  #5127770  MEDIUM     531  18.203.68.118    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - coffeecrawlers.com 

11/Oct/25 08:03:48  #5694491  MEDIUM     531  18.201.96.100    GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - www.coffeecrawlers.com 

11/Oct/25 16:50:43  #3435570  INFO         -  49.51.183.75     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

13/Oct/25 02:29:22  #1081123  MEDIUM     531  18.201.138.116   GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - www.coffeecrawlers.com 

13/Oct/25 05:57:00  #2292313  INFO         -  223.195.194.150  GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-1-%EC%9D%B8%ED%84%B0%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%82%B9-%EB%B0%8F-%EC%9D%B8%ED%84%B0%EB%84%B7/] - coffeecrawlers.com 

13/Oct/25 10:15:17  #2283319  MEDIUM     531  3.252.38.97      GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - coffeecrawlers.com 

14/Oct/25 02:51:27  #8632603  MEDIUM     531  3.250.145.9      GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - www.coffeecrawlers.com 

14/Oct/25 04:12:50  #8594233  MEDIUM     531  3.252.35.251     GET /index.php - Suspicious bots/scanners - [SERVER:HTTP_USER_AGENT = Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)] - coffeecrawlers.com 

14/Oct/25 23:07:10  #1906589  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0/] - coffeecrawlers.com 

14/Oct/25 23:07:12  #6851392  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/3-2-%eb%9d%bc%ec%9a%b0%ed%84%b0/] - coffeecrawlers.com 

15/Oct/25 04:37:12  #8312020  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-1-wan%ec%9d%98-%eb%ac%bc%eb%a6%ac%ec%a0%81-%ec%97%b0%ea%b2%b0-%eb%b0%8f-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ea%b8%b0%eb%b3%b8-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 05:05:59  #5070221  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-4-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/] - coffeecrawlers.com 

15/Oct/25 05:27:07  #3389441  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/2-3-%eb%a7%9d-%ea%b5%ac%ec%a1%b0%ec%99%80-%ed%97%88%eb%b8%8c-%eb%b0%8f-%ec%8a%a4%ec%9c%84%ec%b9%98/] - coffeecrawlers.com 

15/Oct/25 05:29:08  #8799515  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 07:35:05  #1779342  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 07:35:12  #3533990  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 07:35:31  #6736949  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 07:35:40  #3392509  INFO         -  121.139.68.4     GET /index.php - Sanitising user input - [HTTP_REFERER: https://coffeecrawlers.com/4-2-%eb%9d%bc%ec%9a%b0%ed%84%b0-%ec%84%b8%eb%b6%80-%ec%84%a4%ec%a0%95/] - coffeecrawlers.com 

15/Oct/25 16:41:07  #4508645  INFO         -  68.183.146.21    GET /index.php - Sanitising user input - [HTTP_USER_AGENT: 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.39 (KHTML, like Gecko) Chrome/89.0.4389.111 Safari/537.39'] - coffeecrawlers.com 

16/Oct/25 01:06:59  #7162907  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/] - coffeecrawlers.com 

16/Oct/25 01:07:06  #1589887  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/] - coffeecrawlers.com 

16/Oct/25 01:07:17  #5470314  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/1-5-lan-%ec%b9%b4%eb%93%9c%ec%99%80-lan-%ec%bc%80%ec%9d%b4%eb%b8%94/#respond] - coffeecrawlers.com 

16/Oct/25 01:07:22  #3423761  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-3-utp-%ec%bc%80%ec%9d%b4%eb%b8%94%ea%b3%bc-%ec%9d%b8%ed%84%b0%ed%8e%98%ec%9d%b4%ec%8a%a4-%eb%b0%a9%eb%b2%95/#respond] - coffeecrawlers.com 

16/Oct/25 01:07:26  #4341368  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/] - coffeecrawlers.com 

16/Oct/25 01:07:29  #4381359  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-5-lan%ea%b3%bc-wan%ea%b3%bc%ec%9d%98-%ec%97%b0%ea%b2%b0-%eb%aa%a8%eb%8e%80%ea%b3%bc-%eb%9d%bc%ec%9a%b0/#respond] - coffeecrawlers.com 

16/Oct/25 01:07:39  #6275092  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-2-%ec%9d%b4%eb%8d%94%eb%84%b7-%ed%86%a0%ed%8f%b4%eb%a1%9c%ec%a7%80topology/#respond] - coffeecrawlers.com 

16/Oct/25 01:07:43  #5910325  INFO         -  188.143.244.138  GET /index.php - Sanitising user input - [HTTP_REFERER: http://coffeecrawlers.com/2-1-%ec%9d%b4%eb%8d%94%eb%84%b7ethernet%ec%9d%98-%ec%a0%95%ec%9d%98/#respond] - coffeecrawlers.com 

